site,notes,id,type,population,achmol,agohet,anaarv,ancfil,athpus,avefat,brodia,broele,brohor,bromad,bunchgrass_spp,callut,calpau,cenmel,clagra,clapur,colspa,daupus,diccap,dissected leaf,epibra,eupcre,galapa,giltri,gitspe,gricam,hemcon,hesmic,hormur,lacsal,lascal,linbic,long hordeum,lothum,lotpur,miccal,micdou,navjep,navpub (carrot?),plaere,poasec,siddip,sisbel,taecap,tribif,trifolium_spp,vicvil,vulmic,zigfre
18,,730,alpha,yellow,0,0,0,0,0,5,2,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,731,alpha,yellow,0,0,0,0,0,3,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,732,alpha,yellow,0,0,0,0,0,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,733,alpha,red,0,0,0,0,0,1,1,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,734,alpha,red,0,0,0,0,0,0,7,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,735,alpha,yellow,0,0,0,0,0,0,2,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0
18,,736,alpha,yellow,0,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,737,alpha,red,0,0,0,0,0,0,1,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,4,0,0,0,0,0,1,0,0,0
18,,738,alpha,red,0,0,0,0,0,2,17,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,739,alpha,green,0,0,0,0,0,1,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,740,alpha,green,0,0,0,0,0,0,4,0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,741,alpha,grey,0,0,0,0,0,1,6,0,39,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,742,alpha,grey,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,743,alpha,yellow,0,0,1,0,0,2,0,2,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,744,alpha,yellow,0,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,745,alpha,red,0,0,0,0,0,0,0,11,39,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,746,alpha,red,0,0,0,0,0,1,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,747,alpha,green,0,0,0,0,0,3,0,15,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,748,alpha,green,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,749,alpha,yellow,0,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,750,alpha,yellow,0,0,0,0,0,0,0,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,751,alpha,yellow,0,0,0,0,0,1,0,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,752,alpha,yellow,0,0,0,0,0,1,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,753,alpha,red,0,0,0,0,0,3,0,3,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,754,alpha,red,0,0,0,0,0,1,0,1,64,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,755,alpha,green,0,0,0,0,0,1,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,,756,alpha,green,0,0,0,0,0,1,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,757,alpha,grey,0,0,0,0,0,2,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,,758,alpha,grey,0,0,0,0,0,1,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,759,alpha,yellow,0,0,0,0,0,5,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,760,alpha,yellow,0,0,0,0,0,3,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,761,alpha,red,0,0,0,0,0,2,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,762,alpha,red,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,763,alpha,green,0,0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,764,alpha,green,0,0,0,0,0,3,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,765,alpha,grey,0,0,0,0,0,1,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,766,alpha,grey,0,0,0,0,0,1,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,767,alpha,yellow,0,0,0,0,0,0,0,3,48,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,768,alpha,yellow,0,0,0,0,0,0,6,0,37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,769,alpha,red,0,0,0,0,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,770,alpha,red,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18,,771,alpha,green,0,0,7,0,0,2,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,772,alpha,green,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,773,alpha,grey,0,0,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,774,alpha,grey,0,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,775,alpha,yellow,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,776,alpha,yellow,0,0,0,0,0,0,4,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,777,alpha,red,0,0,0,0,0,1,9,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18,,778,alpha,red,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,779,alpha,green,0,0,0,0,0,0,6,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,780,alpha,green,0,0,0,0,0,0,14,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,781,alpha,grey,0,0,0,0,0,0,2,0,40,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,782,alpha,grey,0,0,0,0,0,0,3,0,64,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,783,alpha,yellow,0,0,0,0,0,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,784,alpha,yellow,0,0,2,0,0,0,4,0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,785,alpha,red,0,0,3,0,0,1,7,0,76,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,786,alpha,red,0,0,0,0,0,0,10,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,,787,alpha,green,0,0,0,0,0,0,2,0,45,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,39,0,0,0,0,6,0,0,0,0,0,0,0,1,0
18,,788,alpha,green,0,0,1,0,0,0,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,789,alpha,grey,0,0,0,0,0,3,0,0,38,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,0,1,0
18,,790,alpha,grey,0,0,0,0,0,1,0,0,38,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,791,alpha,yellow,0,0,3,0,0,0,2,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,1,0
18,,792,alpha,yellow,0,0,0,0,0,2,6,0,48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,1,0,0,0,0,2,0
18,,793,alpha,red,0,0,0,0,0,0,0,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,2,0
18,,794,alpha,red,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,2,0
18,,795,alpha,green,0,0,0,0,0,2,1,0,46,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,796,alpha,green,0,0,0,0,0,0,1,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,6,0,0,1,0,0,0,0,0,0
18,,797,alpha,grey,0,0,0,0,0,4,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,,798,alpha,grey,0,0,0,0,0,2,2,0,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,,799,alpha,yellow,0,0,0,0,0,13,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
18,,800,alpha,yellow,0,0,0,0,0,3,1,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
18,,801,alpha,red,0,0,0,0,0,3,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,,802,alpha,red,0,0,0,0,0,1,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,,803,alpha,green,0,0,0,0,0,7,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,804,alpha,green,0,0,0,0,0,1,2,0,42,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,1,0,0,0
18,,805,alpha,grey,0,0,0,0,0,2,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,,806,alpha,grey,0,0,0,0,0,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,807,alpha,yellow,0,0,0,0,0,2,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,808,alpha,yellow,0,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,809,alpha,red,0,0,0,0,0,1,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,810,alpha,red,0,0,0,0,0,2,7,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,811,alpha,grey,0,0,0,0,0,7,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0
18,,812,alpha,grey,0,0,0,1,0,15,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0
18,,813,alpha,green,0,0,0,0,0,8,0,0,13,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,0
18,,814,alpha,green,0,0,0,0,0,16,0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0
18,,815,alpha,red,0,0,0,0,0,8,0,0,13,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,2,0
18,,816,alpha,red,0,0,0,0,0,11,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
18,,817,alpha,yellow,0,0,0,0,0,6,0,0,21,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,6,4,0,0,1,0,0,0,0,0,0
18,,818,alpha,yellow,0,0,0,0,0,3,0,0,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0
18,,819,alpha,yellow,0,0,0,0,0,9,1,0,24,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,2,5,0,0,1,0,0,0,0,0,0
18,,820,alpha,yellow,0,0,0,0,0,6,1,0,38,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,821,alpha,green,0,0,1,0,0,1,0,0,26,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,0,0,0,1,10,0,0,0,0,2,0,0,1,0
18,,822,alpha,green,0,0,1,0,0,8,0,0,50,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,1,3,0,0,1,0,0,0,0,0,0
18,,823,alpha,red,0,0,0,0,0,2,0,0,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,1,0,0,1,11,0,0,0,0,1,0,0,0,0
18,,824,alpha,red,0,0,0,0,0,2,0,0,44,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,2,3,0,0,1,0,4,0,0,0,0
18,,825,alpha,yellow,0,0,4,0,0,1,0,0,11,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,1,0,2,0,0,0,0
18,,826,alpha,yellow,0,0,1,0,0,1,0,0,26,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,2,0,0,0,0
18,,827,alpha,grey,0,0,2,0,0,2,0,0,16,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,3,0,0,0,4,0,0,0,0,1,0,0,0,0
18,,828,alpha,grey,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,8,0,0,2,7,0,0,1,0,0,0,0,0,0
18,,829,alpha,green,0,0,0,0,0,0,1,0,24,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,7,0,0,0,3,2,0,0,0,0,0,0,0,0,0
18,,830,alpha,green,0,0,0,0,0,1,0,0,25,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,831,alpha,red,0,0,0,0,0,0,2,0,44,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,2,0,0,0,0
18,,832,alpha,red,0,0,0,0,0,1,0,0,22,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,833,alpha,yellow,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,,834,alpha,yellow,0,0,0,0,0,3,0,0,36,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,835,alpha,grey,0,0,2,0,0,8,0,0,24,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0
18,,836,alpha,grey,0,0,0,0,0,8,0,0,21,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,,837,alpha,green,0,0,0,0,0,3,0,0,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,1,0,0,0,1,0,0
18,,838,alpha,green,0,0,0,0,0,7,0,0,74,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,,839,alpha,red,0,0,0,0,0,3,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18,,840,alpha,red,0,0,0,0,0,7,0,0,68,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,,841,alpha,yellow,0,0,0,0,0,16,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,842,alpha,yellow,0,0,0,0,0,13,0,0,52,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,,843,alpha,grey,0,0,0,0,0,16,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,,844,alpha,grey,0,0,0,0,0,19,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,845,alpha,green,0,0,1,0,0,17,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,846,alpha,green,0,0,0,0,0,11,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,847,alpha,red,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,848,alpha,red,0,0,0,0,0,13,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,849,alpha,yellow,0,0,0,0,0,7,2,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,850,alpha,yellow,0,0,0,0,0,19,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,851,alpha,grey,0,0,0,0,0,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,852,alpha,grey,0,0,0,0,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,853,alpha,green,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,854,alpha,green,0,0,0,0,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
